origin_id,destination_id,train_plan_train_number,train_plan_train_name,train_plan_duration,train_plan_cost,train_plan_origin_station,train_plan_destination_station,origin_type,destination_type
B020015V08,B017B011IO,101002380716,Z164(上海-拉萨),563.0,247.5,苏州,洛阳,火车站,火车站
B0G1RA0HZI,B017B02U7H,101007269325,Z304(上海-乌鲁木齐),582.0,138.5,昆山,洛阳,火车站,火车站
B0G1RA0HZI,B017B011IO,101007269325,Z304(上海-乌鲁木齐),582.0,138.5,昆山,洛阳,火车站,火车站
B02000K28P,B017B02U7H,101002380716,Z164(上海-拉萨),563.0,247.5,苏州,洛阳,火车站,火车站
B02000K28P,B017B011IO,101002380716,Z164(上海-拉萨),563.0,247.5,苏州,洛阳,火车站,火车站
B0200172JB,B0H6XMWL0S,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B000A83M61,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B000A9S5OF,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B000A83AJN,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B000A83C36,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B000A833V8,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B0H6XMWL0S,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B000A83M61,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B000A9S5OF,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B000A83AJN,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B000A83C36,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B020015V08,B000A833V8,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0G1RA0HZI,B0H6XMWL0S,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B0G1RA0HZI,B000A83M61,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B0G1RA0HZI,B000A9S5OF,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B0G1RA0HZI,B000A83AJN,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B0G1RA0HZI,B000A83C36,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B0G1RA0HZI,B000A833V8,101001614157,G152(上海虹桥-北京南),341.0,605.0,昆山南,北京南,火车站,火车站
B02000K28P,B0H6XMWL0S,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B02000K28P,B000A83M61,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B02000K28P,B000A9S5OF,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B02000K28P,B000A83AJN,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B02000K28P,B000A83C36,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B02000K28P,B000A833V8,101013085023,G160(上海虹桥-北京南),336.0,498.0,苏州北,北京南,火车站,火车站
B0200172JB,B001B0IZUF,101001614316,D956(上海-重庆北),245.0,284.0,苏州,汉口,火车站,火车站
B0200172JB,B0G10CFS2G,101001614316,D956(上海-重庆北),245.0,284.0,苏州,汉口,火车站,火车站
B020015V08,B001B0IZUF,101001617667,G1776(上海虹桥-株洲西),230.0,309.0,苏州北,武汉,火车站,火车站
B020015V08,B0G10CFS2G,101001617667,G1776(上海虹桥-株洲西),230.0,309.0,苏州北,武汉,火车站,火车站
B0G1RA0HZI,B001B0IZUF,101013084175,G3263(上海南-汉口),249.0,361.0,苏州南,汉口,火车站,火车站
B0G1RA0HZI,B0G10CFS2G,101013084175,G3263(上海南-汉口),249.0,361.0,苏州南,汉口,火车站,火车站
B02000K28P,B001B0IZUF,101001617667,G1776(上海虹桥-株洲西),230.0,309.0,苏州北,武汉,火车站,火车站
B02000K28P,B0G10CFS2G,101011776169,D3056(上海-成都东),269.0,288.0,苏州园区,汉口,火车站,火车站
B0200172JB,B025004DVF,101013086918,D3141(南京南-龙岩),506.0,442.0,苏州,厦门北,火车站,火车站
B0200172JB,B0250043J1,101013086918,D3141(南京南-龙岩),506.0,442.0,苏州,厦门北,火车站,火车站
B020015V08,B025004DVF,101013106555,G3059(南京南-厦门北),491.0,497.0,苏州北,厦门北,火车站,火车站
B020015V08,B0250043J1,101013106555,G3059(南京南-厦门北),491.0,497.0,苏州北,厦门北,火车站,火车站
B0G1RA0HZI,B025004DVF,101013603843,D3205(南通-厦门北),391.0,425.0,苏州南,厦门北,火车站,火车站
B0G1RA0HZI,B0250043J1,101013086489,G1659(上海南-厦门),437.0,497.5,苏州南,厦门,火车站,火车站
B02000K28P,B025004DVF,101013603843,D3205(南通-厦门北),391.0,425.0,苏州南,厦门北,火车站,火车站
B02000K28P,B0250043J1,101013086489,G1659(上海南-厦门),437.0,497.5,苏州南,厦门,火车站,火车站
B0200172JB,B001C80DL2,101014708483,D3056(上海-成都东),820.0,659.0,苏州,成都东,火车站,火车站
B0200172JB,B001C953EF,101014708483,D3056(上海-成都东),820.0,659.0,苏州,成都东,火车站,火车站
B0200172JB,B001C8WIJI,101014708483,D3056(上海-成都东),820.0,659.0,苏州,成都东,火车站,火车站
B020015V08,B001C80DL2,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B020015V08,B001C953EF,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B020015V08,B001C8WIJI,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B0G1RA0HZI,B001C80DL2,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B0G1RA0HZI,B001C953EF,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B0G1RA0HZI,B001C8WIJI,101007260227,G1974(上海虹桥-重庆西),643.0,919.0,苏州北,成都东,火车站,火车站
B02000K28P,B001C80DL2,101014708483,D3056(上海-成都东),829.0,663.0,苏州园区,成都东,火车站,火车站
B02000K28P,B001C953EF,101014708483,D3056(上海-成都东),829.0,663.0,苏州园区,成都东,火车站,火车站
B02000K28P,B001C8WIJI,101014708483,D3056(上海-成都东),829.0,663.0,苏州园区,成都东,火车站,火车站
B0200172JB,B02F38IPWZ,101013084403,D2281(南京南-深圳北),733.0,670.0,苏州,深圳北,火车站,火车站
B0200172JB,B02F38MIAX,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B0200172JB,B02F30A89U,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B0200172JB,B0FFFDSOEQ,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B020015V08,B02F38IPWZ,101013085647,G99(上海虹桥-香港西九龙),433.0,843.0,苏州南,深圳北,火车站,火车站
B020015V08,B02F38MIAX,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B020015V08,B02F30A89U,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B020015V08,B0FFFDSOEQ,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B0G1RA0HZI,B02F38IPWZ,101013085647,G99(上海虹桥-香港西九龙),433.0,843.0,苏州南,深圳北,火车站,火车站
B0G1RA0HZI,B02F38MIAX,101013085647,G99(上海虹桥-香港西九龙),433.0,843.0,苏州南,深圳北,火车站,火车站
B0G1RA0HZI,B02F30A89U,101013085647,G99(上海虹桥-香港西九龙),433.0,843.0,苏州南,深圳北,火车站,火车站
B0G1RA0HZI,B0FFFDSOEQ,101013084410,D2283(南通-深圳北),611.0,637.0,苏州南,深圳坪山,火车站,火车站
B02000K28P,B02F38IPWZ,101013085647,G99(上海虹桥-香港西九龙),433.0,843.0,苏州南,深圳北,火车站,火车站
B02000K28P,B02F38MIAX,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B02000K28P,B02F30A89U,101010224404,G2788(上海-深圳),562.0,856.0,苏州,深圳,火车站,火车站
B02000K28P,B0FFFDSOEQ,101014281202,G1305(上海南-广州东),386.0,760.0,苏州南,惠州北,火车站,火车站
B0200172JB,B03830MO5H,101013227084,Z8006(深圳东-三亚),1108.0,531.5,深圳东,三亚,火车站,火车站
B020015V08,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B0G1RA0HZI,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B02000K28P,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B0200172JB,B0FFKDI9UX,101014689052,C2371(淮安东-杭州西),93.0,152.0,苏州,杭州西,火车站,火车站
B0200172JB,B023B08WDR,101013086918,D3141(南京南-龙岩),107.0,90.0,苏州,杭州东,火车站,火车站
B0200172JB,B023B07ERI,101005000834,T111(兰州-杭州),186.0,86.5,苏州,杭州,火车站,火车站
B0200172JB,B0FFFYUWRA,101013106484,K527(南京-广州白云),218.0,41.5,苏州,杭州南,火车站,火车站
B020015V08,B0FFKDI9UX,101013085367,G355(南京南-贵阳北),71.0,126.0,苏州北,杭州东,火车站,火车站
B020015V08,B023B08WDR,101013085367,G355(南京南-贵阳北),71.0,126.0,苏州北,杭州东,火车站,火车站
B020015V08,B023B07ERI,101013085367,G355(南京南-贵阳北),71.0,126.0,苏州北,杭州东,火车站,火车站
B020015V08,B0FFFYUWRA,101010226255,G7595(合肥南-宁波),114.0,138.0,苏州北,杭州南,火车站,火车站
B0G1RA0HZI,B0FFKDI9UX,101010479710,C3061(上海南-杭州西),51.0,55.0,苏州南,杭州西,火车站,火车站
B0G1RA0HZI,B023B08WDR,101010479710,C3061(上海南-杭州西),51.0,55.0,苏州南,杭州西,火车站,火车站
B0G1RA0HZI,B023B07ERI,101010479710,C3061(上海南-杭州西),51.0,55.0,苏州南,杭州西,火车站,火车站
B0G1RA0HZI,B0FFFYUWRA,101010479710,C3061(上海南-杭州西),51.0,55.0,苏州南,杭州西,火车站,火车站
B02000K28P,B0FFKDI9UX,101010479710,C3061(上海南-杭州西),51.0,55.0,苏州南,杭州西,火车站,火车站
B02000K28P,B023B08WDR,101013085932,G7503(苏州-台州),88.0,118.0,苏州园区,杭州东,火车站,火车站
B02000K28P,B023B07ERI,101013085932,G7503(苏州-台州),88.0,118.0,苏州园区,杭州东,火车站,火车站
B02000K28P,B0FFFYUWRA,101013085932,G7503(苏州-台州),88.0,118.0,苏州园区,杭州东,火车站,火车站
B0200172JB,B0FFFR0KU5,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B0200172JB,B0FFFGNW0R,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B0200172JB,B035301F2G,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B020015V08,B0FFFR0KU5,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B020015V08,B0FFFGNW0R,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B020015V08,B035301F2G,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B0G1RA0HZI,B0FFFR0KU5,101013086108,G1615(上海虹桥-南宁东),539.0,692.5,嘉兴南,贵阳北,火车站,火车站
B0G1RA0HZI,B0FFFGNW0R,101013084632,G2189(上海虹桥-成都东),513.0,772.5,嘉兴南,贵阳东,火车站,火车站
B0G1RA0HZI,B035301F2G,101013086108,G1615(上海虹桥-南宁东),539.0,692.5,嘉兴南,贵阳北,火车站,火车站
B02000K28P,B0FFFR0KU5,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B02000K28P,B0FFFGNW0R,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B02000K28P,B035301F2G,101013085367,G355(南京南-贵阳北),464.0,867.5,苏州北,贵阳北,火车站,火车站
B0200172JB,B0FFG05MUM,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B0200172JB,B001781ZYX,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B0200172JB,B0FFI60WX5,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B020015V08,B0FFG05MUM,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B020015V08,B001781ZYX,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B020015V08,B0FFI60WX5,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B0G1RA0HZI,B0FFG05MUM,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B0G1RA0HZI,B001781ZYX,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B0G1RA0HZI,B0FFI60WX5,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B02000K28P,B0FFG05MUM,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B02000K28P,B001781ZYX,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B02000K28P,B0FFI60WX5,101001614316,D956(上海-重庆北),608.0,562.5,苏州,重庆北,火车站,火车站
B001B0IZUF,B0FFLHQPEP,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B001B0IZUF,B00140VAP3,101014680882,D923(北京西-珠海),284.0,330.0,武汉,广州南,火车站,火车站
B001B0IZUF,B00140TY64,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B001B0IZUF,B00140UERW,101013166363,G1101(武汉-广州白云),236.0,293.0,武汉,广州北,火车站,火车站
B001B0IZUF,B00140WEW0,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B0G10CFS2G,B0FFLHQPEP,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B0G10CFS2G,B00140VAP3,101014680882,D923(北京西-珠海),284.0,330.0,武汉,广州南,火车站,火车站
B0G10CFS2G,B00140TY64,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B0G10CFS2G,B00140UERW,101013166363,G1101(武汉-广州白云),236.0,293.0,武汉,广州北,火车站,火车站
B0G10CFS2G,B00140WEW0,101013166363,G1101(武汉-广州白云),252.0,298.0,武汉,广州白云,火车站,火车站
B001B0IZUF,B0FFF6PXF2,101007268799,G1554(广州南-青岛),453.0,490.0,武汉,青岛北,火车站,火车站
B001B0IZUF,B0214082PH,101007268799,G1554(广州南-青岛),484.0,496.0,武汉,青岛,火车站,火车站
B001B0IZUF,B0FFJANJXQ,101007268799,G1554(广州南-青岛),411.0,463.0,武汉,青岛西,火车站,火车站
B0G10CFS2G,B0FFF6PXF2,101007268799,G1554(广州南-青岛),453.0,490.0,武汉,青岛北,火车站,火车站
B0G10CFS2G,B0214082PH,101007268799,G1554(广州南-青岛),484.0,496.0,武汉,青岛,火车站,火车站
B0G10CFS2G,B0FFJANJXQ,101007268799,G1554(广州南-青岛),411.0,463.0,武汉,青岛西,火车站,火车站
B001B0IZUF,B017B02U7H,101004977628,G2255(郑州东-银川),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B001B0IZUF,B017B011IO,101004977628,G2255(郑州东-银川),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B0G10CFS2G,B017B02U7H,101004977628,G2255(郑州东-银川),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B0G10CFS2G,B017B011IO,101013105796,Z264(广州白云-拉萨),382.0,91.0,武昌,洛阳,火车站,火车站
B001B0IZUF,B0H6XMWL0S,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B000A83M61,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B000A9S5OF,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B000A83AJN,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B000A83C36,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B000A833V8,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B0H6XMWL0S,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B000A83M61,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B000A9S5OF,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B000A83AJN,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B000A83C36,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B0G10CFS2G,B000A833V8,101007270092,G528(武汉-北京西),245.0,467.0,武汉,北京西,火车站,火车站
B001B0IZUF,B0200172JB,101001614287,D958(重庆北-上海),242.0,284.0,汉口,苏州,火车站,火车站
B001B0IZUF,B020015V08,101010224617,G1428(湘潭北-上海虹桥),235.0,300.0,武汉,苏州北,火车站,火车站
B001B0IZUF,B0G1RA0HZI,101011776453,G3244(汉口-上海南),277.0,361.0,汉口,苏州南,火车站,火车站
B001B0IZUF,B02000K28P,101010224617,G1428(湘潭北-上海虹桥),235.0,300.0,武汉,苏州北,火车站,火车站
B0G10CFS2G,B0200172JB,101001614287,D958(重庆北-上海),242.0,284.0,汉口,苏州,火车站,火车站
B0G10CFS2G,B020015V08,101010224617,G1428(湘潭北-上海虹桥),235.0,300.0,武汉,苏州北,火车站,火车站
B0G10CFS2G,B0G1RA0HZI,101011776453,G3244(汉口-上海南),277.0,361.0,汉口,苏州南,火车站,火车站
B0G10CFS2G,B02000K28P,101001614287,D958(重庆北-上海),242.0,284.0,汉口,苏州,火车站,火车站
B001B0IZUF,B025004DVF,101003942886,D2231(重庆北-厦门北),387.0,327.0,武汉,厦门北,火车站,火车站
B001B0IZUF,B0250043J1,101011776213,D2375(重庆北-厦门),445.0,352.5,武汉,厦门,火车站,火车站
B0G10CFS2G,B025004DVF,101013167301,Z125(兰州-厦门北),556.0,135.5,武昌,厦门北,火车站,火车站
B0G10CFS2G,B0250043J1,101011776213,D2375(重庆北-厦门),445.0,352.5,武汉,厦门,火车站,火车站
B001B0IZUF,B001C80DL2,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B001B0IZUF,B001C953EF,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B001B0IZUF,B001C8WIJI,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B0G10CFS2G,B001C80DL2,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B0G10CFS2G,B001C953EF,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B0G10CFS2G,B001C8WIJI,101005163511,D49(北京西-成都东),594.0,190.0,汉口,成都东,火车站,火车站
B001B0IZUF,B02F38IPWZ,101014680880,D927(北京西-潮汕),342.0,377.0,武汉,深圳北,火车站,火车站
B001B0IZUF,B02F38MIAX,101014680880,D927(北京西-潮汕),342.0,377.0,武汉,深圳北,火车站,火车站
